,ship_id,ship_time,ship_lat,ship_lon,ship_depth,ship_temp,turtle_id,turtle_time,turtle_lat,turtle_lon,turtle_depth,turtle_temp,FVCOM_temp,ROMS_temp
75,HB1202   ,2012-06-03 02:25:00,37.095,-74.8867,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48","19.56,19.56,19.57,19.56,19.56,19.54,19.5,19.43,19.28,18.89,18.16,16.98,16.01,15.52,15.33,14.81,14.22,14.07,14.01,13.97,13.79,13.65,13.53,13.37,13.35,13.31,13.25,13.16,12.84,12.7,12.62,12.62,12.53,12.49,12.47,12.46,12.56,12.66,12.8,12.82,12.86,12.82,12.85,12.84,12.87,12.87,12.87,12.88",118949,2012-06-04 16:51:39,37.10916901,-74.92913055,"2,5,11,18,22,27,35,37,46,49","20.23,19.7768,18.3513,14.8658,14.083,13.2178,12.8882,12.4679,12.5668,11.99","21.184853, 20.597837, 18.190672, 16.749405, 16.052908, 15.483344, 14.780593, 14.583584, 13.930278, 13.6696415","20.709251, 20.698036, 20.620943, 19.084412, 16.573864, 13.0827265, 12.226288, 12.161214, 11.867184, 11.867184"
76,HB1202   ,2012-06-03 02:25:00,37.095,-74.8867,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48","19.56,19.56,19.57,19.56,19.56,19.54,19.5,19.43,19.28,18.89,18.16,16.98,16.01,15.52,15.33,14.81,14.22,14.07,14.01,13.97,13.79,13.65,13.53,13.37,13.35,13.31,13.25,13.16,12.84,12.7,12.62,12.62,12.53,12.49,12.47,12.46,12.56,12.66,12.8,12.82,12.86,12.82,12.85,12.84,12.87,12.87,12.87,12.88",118951,2012-06-04 05:22:12,37.10643005,-74.93029022,"2,3,4,6,6,6,6,6,6,6","19.92,19.8368,19.82,19.82,19.82,19.82,19.82,19.82,19.82,19.82","20.679996, 20.679996, 20.094856, 19.387548, 19.387548, 19.387548, 19.387548, 19.387548, 19.387548, 19.387548","20.598392, 20.600758, 20.602825, 20.605186, 20.605186, 20.605186, 20.605186, 20.605186, 20.605186, 20.605186"
77,HB1202   ,2012-06-03 02:37:00,37.09,-74.88,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52","19.73,19.73,19.72,19.72,19.71,19.52,19.22,18.92,18.4,17.49,16.13,15.47,15.22,14.86,14.3,14.01,14.03,13.94,13.84,13.78,13.7,13.62,13.53,13.46,13.43,13.36,13.15,12.91,12.77,12.69,12.67,12.65,12.56,12.51,12.5,12.49,12.53,12.64,12.69,12.72,12.73,12.76,12.79,12.79,12.79,12.79,12.79,12.79,12.79,12.8,12.8,12.8",118949,2012-06-04 16:51:39,37.10916901,-74.92913055,"2,5,11,18,22,27,35,37,46,49","20.23,19.7768,18.3513,14.8658,14.083,13.2178,12.8882,12.4679,12.5668,11.99","21.184853, 20.597837, 18.190672, 16.749405, 16.052908, 15.483344, 14.780593, 14.583584, 13.930278, 13.6696415","20.709251, 20.698036, 20.620943, 19.084412, 16.573864, 13.0827265, 12.226288, 12.161214, 11.867184, 11.867184"
78,HB1202   ,2012-06-03 02:37:00,37.09,-74.88,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52","19.73,19.73,19.72,19.72,19.71,19.52,19.22,18.92,18.4,17.49,16.13,15.47,15.22,14.86,14.3,14.01,14.03,13.94,13.84,13.78,13.7,13.62,13.53,13.46,13.43,13.36,13.15,12.91,12.77,12.69,12.67,12.65,12.56,12.51,12.5,12.49,12.53,12.64,12.69,12.72,12.73,12.76,12.79,12.79,12.79,12.79,12.79,12.79,12.79,12.8,12.8,12.8",118896,2012-06-04 12:14:15,37.10013962,-74.88317871,"2,8,9,13,15,16,19,23,49,63","19.85,19.0574,18.5174,18.3432,14.6501,13.8662,11.8194,11.14,11.14,12.2288","21.058392, 19.552166, 19.127539, 18.06709, 17.744394, 17.426992, 16.813242, 16.24956, 13.080376, 12.42731","20.345535, 20.336489, 20.330305, 20.256504, 20.205051, 20.122044, 19.394829, 18.177593, 11.246824, 11.2437725"
79,HB1202   ,2012-06-03 02:37:00,37.09,-74.88,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52","19.73,19.73,19.72,19.72,19.71,19.52,19.22,18.92,18.4,17.49,16.13,15.47,15.22,14.86,14.3,14.01,14.03,13.94,13.84,13.78,13.7,13.62,13.53,13.46,13.43,13.36,13.15,12.91,12.77,12.69,12.67,12.65,12.56,12.51,12.5,12.49,12.53,12.64,12.69,12.72,12.73,12.76,12.79,12.79,12.79,12.79,12.79,12.79,12.79,12.8,12.8,12.8",118896,2012-06-03 19:51:37,37.11930847,-74.91989136,"2,8,13,16,18,23,26,29,30,48","20.22,19.6085,17.542,15.3902,14.7556,14.237,13.2927,13.0528,12.658,12.48","20.776266, 19.233397, 18.10335, 17.682508, 17.267273, 16.53267, 16.219824, 15.660342, 15.660342, 14.019877","20.598356, 20.5626, 20.406769, 20.1625, 19.94076, 18.217964, 15.500848, 12.558407, 12.558407, 11.4463625"
80,HB1202   ,2012-06-03 02:37:00,37.09,-74.88,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52","19.73,19.73,19.72,19.72,19.71,19.52,19.22,18.92,18.4,17.49,16.13,15.47,15.22,14.86,14.3,14.01,14.03,13.94,13.84,13.78,13.7,13.62,13.53,13.46,13.43,13.36,13.15,12.91,12.77,12.69,12.67,12.65,12.56,12.51,12.5,12.49,12.53,12.64,12.69,12.72,12.73,12.76,12.79,12.79,12.79,12.79,12.79,12.79,12.79,12.8,12.8,12.8",118896,2012-06-04 20:13:26,37.12322998,-74.92431641,"2,14,18,20,23,30,36,46,48,48","20.56,18.4543,16.8283,15.617,14.7877,13.7633,13.1942,13.0316,12.43,12.43","21.236189, 17.50787, 16.657614, 16.179756, 15.771683, 14.902477, 14.445751, 13.967345, 13.860916, 13.860916","20.91435, 20.602219, 19.20697, 17.901447, 15.009029, 12.243862, 12.075512, 12.080105, 12.080105, 12.080105"
81,HB1202   ,2012-06-03 02:37:00,37.09,-74.88,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52","19.73,19.73,19.72,19.72,19.71,19.52,19.22,18.92,18.4,17.49,16.13,15.47,15.22,14.86,14.3,14.01,14.03,13.94,13.84,13.78,13.7,13.62,13.53,13.46,13.43,13.36,13.15,12.91,12.77,12.69,12.67,12.65,12.56,12.51,12.5,12.49,12.53,12.64,12.69,12.72,12.73,12.76,12.79,12.79,12.79,12.79,12.79,12.79,12.79,12.8,12.8,12.8",118952,2012-06-04 19:56:48,37.12282181,-74.92443085,"2,7,13,16,18,20,25,38,44,46","20.58,20.2094,18.9434,17.9706,16.6119,15.5774,14.5507,13.192,13.1611,12.86","21.236189, 19.799278, 17.82771, 17.20669, 16.657614, 16.179756, 15.428802, 14.300833, 14.010982, 13.967345","20.91435, 20.893347, 20.74226, 20.253092, 19.20697, 17.901447, 14.608026, 12.070297, 12.080105, 12.080105"
82,HB1202   ,2012-06-03 02:37:00,37.09,-74.88,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52","19.73,19.73,19.72,19.72,19.71,19.52,19.22,18.92,18.4,17.49,16.13,15.47,15.22,14.86,14.3,14.01,14.03,13.94,13.84,13.78,13.7,13.62,13.53,13.46,13.43,13.36,13.15,12.91,12.77,12.69,12.67,12.65,12.56,12.51,12.5,12.49,12.53,12.64,12.69,12.72,12.73,12.76,12.79,12.79,12.79,12.79,12.79,12.79,12.79,12.8,12.8,12.8",118949,2012-06-04 13:25:08,37.10860062,-74.92777252,"2,5,7,10,11,12,20,26,31,50","20.04,19.6011,18.0051,17.5662,16.5288,16.058,14.9009,12.6824,12.1797,12.06","21.010496, 20.764656, 20.257263, 19.635109, 19.070288, 19.070288, 16.866547, 16.139397, 15.324237, 13.915329","20.592262, 20.585384, 20.573679, 20.550583, 20.525446, 20.481266, 18.240828, 13.55859, 12.294764, 11.735138"
83,HB1202   ,2012-06-03 02:37:00,37.09,-74.88,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52","19.73,19.73,19.72,19.72,19.71,19.52,19.22,18.92,18.4,17.49,16.13,15.47,15.22,14.86,14.3,14.01,14.03,13.94,13.84,13.78,13.7,13.62,13.53,13.46,13.43,13.36,13.15,12.91,12.77,12.69,12.67,12.65,12.56,12.51,12.5,12.49,12.53,12.64,12.69,12.72,12.73,12.76,12.79,12.79,12.79,12.79,12.79,12.79,12.79,12.8,12.8,12.8",118949,2012-06-04 08:13:16,37.11328125,-74.88078308,"2,3,4,5,6,7,8,9,11,12","20.18,20.18,19.8068,19.8002,19.7185,19.6122,19.4092,19.24,19.24,19.3133","21.174202, 21.119032, 20.699196, 20.699196, 20.27807, 19.827723, 19.827723, 19.360783, 18.94665, 18.540552","20.487385, 20.489983, 20.489983, 20.492607, 20.49603, 20.49603, 20.501276, 20.509277, 20.519583, 20.523598"
84,HB1202   ,2012-06-03 02:37:00,37.09,-74.88,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52","19.73,19.73,19.72,19.72,19.71,19.52,19.22,18.92,18.4,17.49,16.13,15.47,15.22,14.86,14.3,14.01,14.03,13.94,13.84,13.78,13.7,13.62,13.53,13.46,13.43,13.36,13.15,12.91,12.77,12.69,12.67,12.65,12.56,12.51,12.5,12.49,12.53,12.64,12.69,12.72,12.73,12.76,12.79,12.79,12.79,12.79,12.79,12.79,12.79,12.8,12.8,12.8",118951,2012-06-04 05:22:12,37.10643005,-74.93029022,"2,3,4,6,6,6,6,6,6,6","19.92,19.8368,19.82,19.82,19.82,19.82,19.82,19.82,19.82,19.82","20.679996, 20.679996, 20.094856, 19.387548, 19.387548, 19.387548, 19.387548, 19.387548, 19.387548, 19.387548","20.598392, 20.600758, 20.602825, 20.605186, 20.605186, 20.605186, 20.605186, 20.605186, 20.605186, 20.605186"
85,HB1202   ,2012-06-03 02:37:00,37.09,-74.88,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52","19.73,19.73,19.72,19.72,19.71,19.52,19.22,18.92,18.4,17.49,16.13,15.47,15.22,14.86,14.3,14.01,14.03,13.94,13.84,13.78,13.7,13.62,13.53,13.46,13.43,13.36,13.15,12.91,12.77,12.69,12.67,12.65,12.56,12.51,12.5,12.49,12.53,12.64,12.69,12.72,12.73,12.76,12.79,12.79,12.79,12.79,12.79,12.79,12.79,12.8,12.8,12.8",118897,2012-06-04 11:53:06,37.12567139,-74.83930206,"2,6,9,13,19,21,45,51,55,63","19.76,19.5119,18.05,17.3589,11.662,10.962,10.9,11.3164,12.9112,13.053","21.058392, 20.061134, 19.127539, 18.06709, 16.813242, 16.52396, 13.471372, 12.953143, 12.608711, 12.42731","20.345535, 20.340332, 20.330305, 20.256504, 19.394829, 18.790676, 11.288174, 11.2437725, 11.2437725, 11.2437725"
86,HB1202   ,2012-06-03 02:37:00,37.09,-74.88,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52","19.73,19.73,19.72,19.72,19.71,19.52,19.22,18.92,18.4,17.49,16.13,15.47,15.22,14.86,14.3,14.01,14.03,13.94,13.84,13.78,13.7,13.62,13.53,13.46,13.43,13.36,13.15,12.91,12.77,12.69,12.67,12.65,12.56,12.51,12.5,12.49,12.53,12.64,12.69,12.72,12.73,12.76,12.79,12.79,12.79,12.79,12.79,12.79,12.79,12.8,12.8,12.8",118952,2012-06-04 16:05:13,37.10931015,-74.91864777,"2,4,8,12,14,17,24,25,30,49","20.3,20.3,19.4677,19.2066,18.309,15.9426,13.927,13.3558,12.6459,12.14","21.114012, 20.594336, 18.976105, 18.234034, 17.60039, 16.705923, 15.699251, 15.699251, 15.177248, 13.602568","20.709251, 20.698036, 20.666504, 20.575714, 20.50237, 19.660717, 15.551244, 14.576853, 12.717659, 11.867184"
87,HB1205   ,2012-08-09 17:58:00,39.0983,-73.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51","27.09,26.74,26.38,26.31,26.26,26.22,26.14,26.04,25.9,25.63,25.17,24.67,23.5,22.14,20.79,19.46,18.91,18.09,16.91,16.24,15.0,13.73,13.03,12.43,11.48,10.96,10.57,10.35,10.28,10.16,9.86,9.54,9.47,9.37,9.14,8.82,8.73,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72",118898,2012-08-06 09:17:00,39.12577057,-73.47312164,"2,8,15,18,20,21,24,28,33,49","25.63,25.4337,23.176,20.5584,17.9244,15.9285,13.2455,10.9224,9.7772,9.27","26.490406, 24.454657, 21.066612, 20.386135, 19.747435, 19.44136, 18.574072, 17.787739, 16.667736, 15.139289","25.888088, 25.886824, 25.8815, 25.8704, 25.84915, 25.773405, 24.46383, 20.013235, 16.104908, 10.959339"
88,HB1205   ,2012-08-09 17:58:00,39.0983,-73.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51","27.09,26.74,26.38,26.31,26.26,26.22,26.14,26.04,25.9,25.63,25.17,24.67,23.5,22.14,20.79,19.46,18.91,18.09,16.91,16.24,15.0,13.73,13.03,12.43,11.48,10.96,10.57,10.35,10.28,10.16,9.86,9.54,9.47,9.37,9.14,8.82,8.73,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72",118898,2012-08-08 07:16:38,39.06613159,-73.4730835,"2,3,4,5,6,6,6,6,6,6","25.99,25.9799,25.96,25.9157,25.84,25.84,25.84,25.84,25.84,25.84","25.95475, 25.95475, 25.50413, 25.015095, 24.509693, 24.509693, 24.509693, 24.509693, 24.509693, 24.509693","25.781132, 25.781132, 25.781668, 25.782093, 25.782093, 25.782093, 25.782093, 25.782093, 25.782093, 25.782093"
89,HB1205   ,2012-08-09 17:58:00,39.0983,-73.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51","27.09,26.74,26.38,26.31,26.26,26.22,26.14,26.04,25.9,25.63,25.17,24.67,23.5,22.14,20.79,19.46,18.91,18.09,16.91,16.24,15.0,13.73,13.03,12.43,11.48,10.96,10.57,10.35,10.28,10.16,9.86,9.54,9.47,9.37,9.14,8.82,8.73,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72",118942,2012-08-11 23:01:57,39.11127853,-73.48264313,"2,10,15,18,20,21,24,31,40,55","25.84,25.7728,23.9931,21.8776,19.124,18.8554,14.3053,10.9473,9.1675,9.05","26.44176, 23.594505, 21.688011, 20.893862, 20.18012, 20.18012, 19.232334, 17.928354, 16.54602, 15.108697","25.232178, 25.234797, 25.235828, 25.235588, 25.233538, 25.22033, 24.552656, 15.614911, 10.998424, 10.545007"
90,HB1205   ,2012-08-09 17:58:00,39.0983,-73.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51","27.09,26.74,26.38,26.31,26.26,26.22,26.14,26.04,25.9,25.63,25.17,24.67,23.5,22.14,20.79,19.46,18.91,18.09,16.91,16.24,15.0,13.73,13.03,12.43,11.48,10.96,10.57,10.35,10.28,10.16,9.86,9.54,9.47,9.37,9.14,8.82,8.73,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72",118898,2012-08-07 13:07:24,39.06948853,-73.49141693,"2,10,14,16,17,18,22,25,34,54","25.77,24.9646,23.3201,21.7428,19.5782,18.7224,12.7991,11.7419,9.829,8.99","25.930672, 23.288322, 21.725683, 20.851942, 20.851942, 20.46296, 19.430893, 18.546736, 16.91078, 15.074938","25.912647, 25.797037, 25.782703, 25.797232, 25.797232, 25.805386, 25.572268, 24.063408, 15.567355, 11.167534"
91,HB1205   ,2012-08-09 17:58:00,39.0983,-73.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51","27.09,26.74,26.38,26.31,26.26,26.22,26.14,26.04,25.9,25.63,25.17,24.67,23.5,22.14,20.79,19.46,18.91,18.09,16.91,16.24,15.0,13.73,13.03,12.43,11.48,10.96,10.57,10.35,10.28,10.16,9.86,9.54,9.47,9.37,9.14,8.82,8.73,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72",118942,2012-08-10 20:30:22,39.10583878,-73.51992798,"2,11,19,20,22,23,24,27,36,56","25.71,24.3781,15.594,15.594,13.7394,13.672,12.2726,10.9575,9.3727,8.85","26.945501, 22.884274, 19.996721, 19.697998, 19.412169, 19.138798, 18.877405, 18.162798, 16.560886, 15.627213","25.925943, 25.929377, 25.888046, 25.888046, 24.903358, 23.30008, 23.30008, 19.224115, 12.792984, 10.884636"
92,HB1205   ,2012-08-09 20:04:00,38.9083,-73.6483,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39","26.96,26.92,26.69,26.29,26.22,26.17,26.03,25.72,25.55,25.29,25.09,24.92,24.82,24.7,24.51,24.11,22.95,21.14,19.11,16.14,13.82,12.78,12.34,12.13,11.91,11.66,11.52,11.32,11.18,10.94,10.85,10.84,10.92,10.71,9.65,9.23,9.13,9.11,9.1",118941,2012-08-10 07:04:12,38.89393997,-73.65638733,"2,3,6,7,8,10,11,12,13,13","25.9166,25.9266,25.93,25.9132,25.7385,25.557,25.5478,25.4588,25.2513,25.09","26.586382, 26.2989, 24.63231, 24.18391, 23.758247, 23.346107, 22.94503, 22.554184, 22.174282, 22.174282","26.204794, 26.205845, 26.207283, 26.207844, 26.20834, 26.208786, 26.209183, 26.20951, 26.20951, 26.20951"
93,HB1205   ,2012-08-09 20:04:00,38.9083,-73.6483,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39","26.96,26.92,26.69,26.29,26.22,26.17,26.03,25.72,25.55,25.29,25.09,24.92,24.82,24.7,24.51,24.11,22.95,21.14,19.11,16.14,13.82,12.78,12.34,12.13,11.91,11.66,11.52,11.32,11.18,10.94,10.85,10.84,10.92,10.71,9.65,9.23,9.13,9.11,9.1",118941,2012-08-09 18:48:58,38.87604904,-73.64050293,"2,5,14,19,24,25,27,32,39,49","26.73,25.357,24.0709,21.6029,16.6322,16.4237,13.9731,11.8006,10.0973,9.35","26.22881, 25.382898, 22.070543, 20.132526, 18.828688, 18.537825, 18.259922, 17.034185, 15.831393, 14.423172","27.013866, 26.690777, 25.898668, 25.824959, 23.682238, 23.682238, 20.705954, 16.330582, 11.690034, 10.586342"
94,HB1205   ,2012-08-09 20:04:00,38.9083,-73.6483,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39","26.96,26.92,26.69,26.29,26.22,26.17,26.03,25.72,25.55,25.29,25.09,24.92,24.82,24.7,24.51,24.11,22.95,21.14,19.11,16.14,13.82,12.78,12.34,12.13,11.91,11.66,11.52,11.32,11.18,10.94,10.85,10.84,10.92,10.71,9.65,9.23,9.13,9.11,9.1",118941,2012-08-09 18:48:58,38.87604904,-73.64050293,"2,11,14,16,21,22,25,31,38,49","26.16,24.6357,23.4632,21.5537,18.2707,16.8302,14.4015,11.6377,10.2475,9.41","26.22881, 22.907795, 22.070543, 21.260214, 19.784847, 19.451841, 18.537825, 17.259882, 16.018341, 14.423172","27.013866, 26.044008, 25.898668, 25.847582, 25.76075, 25.500828, 23.682238, 16.330582, 11.690034, 10.586342"
95,HB1205   ,2012-08-10 04:10:00,38.3767,-74.1783,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49","26.67,26.66,26.66,26.64,26.64,26.61,26.58,26.47,26.29,26.1,25.77,25.62,25.12,24.22,23.75,22.68,20.69,18.41,17.46,17.08,16.87,16.64,16.1,14.66,14.18,13.84,13.29,12.57,11.91,11.54,11.53,11.5,10.84,10.23,10.18,10.07,9.85,9.73,9.67,9.61,9.72,9.59,9.48,9.4,9.37,9.36,9.36,9.36,9.36",118947,2012-08-09 18:32:00,38.3716011,-74.22289276,"2,8,13,17,18,19,20,25,36,56","26.64,25.6011,23.8532,20.3573,18.4115,17.9003,16.3502,12.2112,10.3314,10.15","26.671001, 23.696396, 21.07173, 19.986387, 19.500889, 19.052063, 18.638182, 17.58429, 15.889331, 14.094699","27.535366, 26.584587, 26.307966, 26.288198, 26.296055, 26.296055, 26.103243, 21.511078, 13.529606, 10.480706"
96,HB1205   ,2012-08-10 04:10:00,38.3767,-74.1783,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49","26.67,26.66,26.66,26.64,26.64,26.61,26.58,26.47,26.29,26.1,25.77,25.62,25.12,24.22,23.75,22.68,20.69,18.41,17.46,17.08,16.87,16.64,16.1,14.66,14.18,13.84,13.29,12.57,11.91,11.54,11.53,11.5,10.84,10.23,10.18,10.07,9.85,9.73,9.67,9.61,9.72,9.59,9.48,9.4,9.37,9.36,9.36,9.36,9.36",118947,2012-08-08 05:08:37,38.37466812,-74.19934845,"2,3,4,6,7,7,7,7,7,7","26.46,26.452,26.45,26.42,26.42,26.42,26.42,26.42,26.42,26.42","26.858458, 26.362085, 25.728605, 25.07744, 24.42243, 24.42243, 24.42243, 24.42243, 24.42243, 24.42243","26.90047, 26.902618, 26.902618, 26.906897, 26.906897, 26.906897, 26.906897, 26.906897, 26.906897, 26.906897"
97,HB1205   ,2012-08-10 04:10:00,38.3767,-74.1783,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49","26.67,26.66,26.66,26.64,26.64,26.61,26.58,26.47,26.29,26.1,25.77,25.62,25.12,24.22,23.75,22.68,20.69,18.41,17.46,17.08,16.87,16.64,16.1,14.66,14.18,13.84,13.29,12.57,11.91,11.54,11.53,11.5,10.84,10.23,10.18,10.07,9.85,9.73,9.67,9.61,9.72,9.59,9.48,9.4,9.37,9.36,9.36,9.36,9.36",118889,2012-08-13 09:26:16,38.40287018,-74.19259644,"2,4,5,6,7,7,7,7,7,7","26.39,26.39,26.3677,26.2919,26.18,26.18,26.18,26.18,26.18,26.18","25.447824, 25.227066, 24.962675, 24.659304, 24.313684, 24.313684, 24.313684, 24.313684, 24.313684, 24.313684","26.268, 26.268795, 26.26966, 26.27085, 26.272326, 26.272326, 26.272326, 26.272326, 26.272326, 26.272326"
98,HB1205   ,2012-08-10 04:10:00,38.3767,-74.1783,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49","26.67,26.66,26.66,26.64,26.64,26.61,26.58,26.47,26.29,26.1,25.77,25.62,25.12,24.22,23.75,22.68,20.69,18.41,17.46,17.08,16.87,16.64,16.1,14.66,14.18,13.84,13.29,12.57,11.91,11.54,11.53,11.5,10.84,10.23,10.18,10.07,9.85,9.73,9.67,9.61,9.72,9.59,9.48,9.4,9.37,9.36,9.36,9.36,9.36",118889,2012-08-12 17:02:17,38.41427994,-74.19068146,"2,12,14,18,19,21,29,30,37,54","26.56,25.5446,24.2539,20.416,18.7983,16.6987,11.7078,10.7612,9.4016,9.35","25.33096, 22.733425, 21.5851, 19.748274, 19.368605, 19.015509, 17.040781, 16.802282, 15.535801, 14.1660185","26.491425, 26.48386, 26.467926, 26.343845, 26.24239, 25.964699, 17.136765, 16.257523, 12.6299515, 11.139669"
99,HB1205   ,2012-08-10 04:10:00,38.3767,-74.1783,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49","26.67,26.66,26.66,26.64,26.64,26.61,26.58,26.47,26.29,26.1,25.77,25.62,25.12,24.22,23.75,22.68,20.69,18.41,17.46,17.08,16.87,16.64,16.1,14.66,14.18,13.84,13.29,12.57,11.91,11.54,11.53,11.5,10.84,10.23,10.18,10.07,9.85,9.73,9.67,9.61,9.72,9.59,9.48,9.4,9.37,9.36,9.36,9.36,9.36",118947,2012-08-08 23:04:24,38.39196014,-74.19480896,"2,9,14,18,22,23,24,26,32,53","26.02,25.5134,23.8355,21.0494,16.522,16.4587,14.5907,14.4008,10.6807,10.19","26.489328, 23.50909, 21.581427, 19.874691, 18.778551, 18.447144, 18.131666, 17.545345, 16.29813, 14.153428","26.801453, 26.814806, 26.8165, 26.812326, 26.35615, 25.218966, 23.275253, 21.245491, 16.569473, 10.898904"
